"image_name","Type_1","Type_2","Type_3"
"0.jpg",0.077382248263199,0.744485932625348,0.178131819111453
"1.jpg",0.0637131066917196,0.482836334706998,0.453450558601282
"10.jpg",0.104272838499402,0.87592975668457,0.0197974048160281
"100.jpg",0.097676075635643,0.877030982442688,0.025292941921669
"101.jpg",0.0821698112430557,0.815539629631563,0.102288809125381
"102.jpg",0.119439397199432,0.754965986666968,0.1255938661336
"103.jpg",0.188487225278696,0.285809981239099,0.525700293482204
"104.jpg",0.0422015745567581,0.777427522760825,0.180370902682416
"105.jpg",0.0662416457779123,0.58535042573221,0.348407928489878
"106.jpg",0.140414868422776,0.723356476286665,0.136228655290559
"107.jpg",0.0210880310902031,0.867301012277289,0.111610956632508
"108.jpg",0.0212446591265575,0.440223696051391,0.538530894822052
"109.jpg",0.0259614267455589,0.12984412128345,0.844194451970991
"11.jpg",0.0349834341200275,0.0902544524693154,0.874762113410657
"110.jpg",0.0775195859785064,0.892350896091794,0.0301295179296996
"111.jpg",0.119003078401484,0.652179516760628,0.228817404837887
"112.jpg",0.0198500859335888,0.629815959697685,0.350333954368727
"113.jpg",0.150054562751755,0.587770389973748,0.262175047274497
"114.jpg",0.0390280536067282,0.300002453936842,0.66096949245643
"115.jpg",0.0472384486633919,0.787290529828568,0.16547102150804
"116.jpg",0.0848070419248475,0.203271241527589,0.711923466547563
"117.jpg",0.243117802002368,0.737054286313414,0.0198279116842181
"118.jpg",0.019888313749162,0.149203061937849,0.830909374312989
"119.jpg",0.436620384733895,0.283456598342319,0.279923016923786
"12.jpg",0.0202770996585973,0.203595807284473,0.77612709305693
"120.jpg",0.0738619855681756,0.858499095823426,0.0676389186083985
"121.jpg",0.0262670831649681,0.768299017056762,0.205433899778269
"122.jpg",0.0286766940047925,0.172889650133147,0.79843365586206
"123.jpg",0.324021755993315,0.648112097966103,0.0278661460405817
"124.jpg",0.0275443417330767,0.282192579805677,0.690262328461246
"125.jpg",0.025415257779942,0.208430915877452,0.766154576342606
"126.jpg",0.0220295700222334,0.954905295661923,0.0230651343158436
"127.jpg",0.110439064566953,0.656227739624396,0.233333195808651
"128.jpg",0.174722995370876,0.805534684295412,0.0197423203337121
"129.jpg",0.0713202240340403,0.856976338394467,0.0717034375714926
"13.jpg",0.0466891608966352,0.198662784388803,0.754648054714561
"130.jpg",0.720626256728538,0.223561260514234,0.0558124827572288
"131.jpg",0.0363651007477701,0.0609535885958972,0.902681310656333
"132.jpg",0.0387159513403618,0.537321791748831,0.423962256910807
"133.jpg",0.0281371164045521,0.0769425720477021,0.894919561547746
"134.jpg",0.0241624991614917,0.956084149600931,0.0197533512375772
"135.jpg",0.0431353632660408,0.820114218295251,0.136749668438709
"136.jpg",0.0353052418029614,0.9234548534407,0.0412399047563386
"137.jpg",0.0396603005523974,0.40447700349428,0.555862695953323
"138.jpg",0.0974207274187198,0.598665024131444,0.303914248449836
"139.jpg",0.262119323052666,0.693804768504305,0.0440751584430289
"14.jpg",0.0202079376726222,0.836837505744747,0.14295455658263
"140.jpg",0.0561810454618085,0.866937927815836,0.0768817767223553
"141.jpg",0.0424329957814362,0.171580025505054,0.78598697871351
"142.jpg",0.98,0.02,0.02
"143.jpg",0.0264390312124603,0.271530371644401,0.702030597143139
"144.jpg",0.449059137532024,0.527529397466223,0.0234114650017531
"145.jpg",0.0729485392215299,0.477096608972922,0.449953101805548
"146.jpg",0.0386547281470364,0.933349293175038,0.0279959786779251
"147.jpg",0.0393434393631229,0.78440217959708,0.176255131039797
"148.jpg",0.127176808572795,0.814220336424132,0.058602105003073
"149.jpg",0.0542782082321528,0.205749147129818,0.73997339463803
"15.jpg",0.02,0.02,0.98
"150.jpg",0.472258198953375,0.501274703979379,0.0264670970672466
"151.jpg",0.02,0.02,0.98
"152.jpg",0.020061154663712,0.912121968539584,0.0678168767967036
"153.jpg",0.0252303536204164,0.109695373928337,0.865074272451247
"154.jpg",0.286558103451954,0.675570513591559,0.0378713829564874
"155.jpg",0.0289787567286731,0.662170850144475,0.308850393126852
"156.jpg",0.0735224338387205,0.540287992336583,0.386189573824697
"157.jpg",0.140086318596983,0.81979634133635,0.040117340066667
"158.jpg",0.195483316119273,0.164096269864053,0.640419664016674
"159.jpg",0.0868955348475369,0.818443658921492,0.0946608062309713
"16.jpg",0.0580844276817724,0.619987383859772,0.321928188458456
"160.jpg",0.276428504602235,0.673090079074233,0.0504814163235316
"161.jpg",0.0984970134455473,0.693033059340963,0.20846992721349
"162.jpg",0.0538765434653722,0.789220302589945,0.156903153944683
"163.jpg",0.0444400594783499,0.71451952891858,0.24104041160307
"164.jpg",0.0640088304051388,0.884975892428206,0.0510152771666553
"165.jpg",0.873894535820391,0.106318727925183,0.0197867362544259
"166.jpg",0.283365967222177,0.423257033610217,0.293376999167606
"167.jpg",0.0544224871212263,0.154402244286771,0.791175268592003
"168.jpg",0.328809611431558,0.554184283617279,0.117006104951163
"169.jpg",0.143192510845355,0.827212457125746,0.0295950320288985
"17.jpg",0.492265823482888,0.481046983652563,0.0266871928645494
"170.jpg",0.111116926026576,0.787770797973625,0.101112275999799
"171.jpg",0.0250392850543136,0.138658270880865,0.836301694064822
"172.jpg",0.036310989041345,0.486610771558081,0.477078989400574
"173.jpg",0.094074365393537,0.196225873833164,0.709703010773299
"174.jpg",0.10370287217757,0.734447541592874,0.161848836229556
"175.jpg",0.0383786954549403,0.416272945389411,0.545349109155649
"176.jpg",0.122908644110612,0.408243166678896,0.468848939210492
"177.jpg",0.0512987740859064,0.928869340771571,0.0198318851425224
"178.jpg",0.02,0.02,0.98
"179.jpg",0.0798636960915144,0.809188521503035,0.110947782405451
"18.jpg",0.245247932184463,0.713548455297858,0.0412036125176796
"180.jpg",0.0527381473349674,0.620999175827912,0.326261926837121
"181.jpg",0.136759513441198,0.504050074263589,0.359190412295213
"182.jpg",0.0198440004574197,0.245175321046166,0.734981428496415
"183.jpg",0.0474327477976623,0.695787463725246,0.256779788477091
"184.jpg",0.0326373757710861,0.173117758322083,0.794244865906831
"185.jpg",0.163127810622359,0.2319566593958,0.604915529981841
"186.jpg",0.0345049109846822,0.905649206943657,0.0598458820716607
"187.jpg",0.0448087692647976,0.497461027605634,0.457730203129568
"188.jpg",0.0864208871492918,0.541540540285808,0.372038572564901
"189.jpg",0.0198457945818583,0.287214182252964,0.692940023165177
"19.jpg",0.02,0.02,0.98
"190.jpg",0.0238048864951289,0.912507204260198,0.0636879092446736
"191.jpg",0.0660996155701509,0.241914485702465,0.691985898727384
"192.jpg",0.0226352622628801,0.618189231483293,0.359175506253827
"193.jpg",0.387059627053299,0.526807947675328,0.0861324252713734
"194.jpg",0.0373414027199853,0.450221616330935,0.51243698094908
"195.jpg",0.420856351740711,0.428320979465288,0.150822668794001
"196.jpg",0.812613382398934,0.167507027095561,0.0198803405055046
"197.jpg",0.550330804815989,0.274416531643142,0.17525016354087
"198.jpg",0.0327104517398531,0.376888357586186,0.590401190673961
"199.jpg",0.0275685076572136,0.573023842365557,0.39940764997723
"2.jpg",0.894459673923508,0.0834232091867221,0.02211711688977
"20.jpg",0.883125188073815,0.0966163189846696,0.0202584929415155
"200.jpg",0.151135125129251,0.805845041779563,0.0430190830911857
"201.jpg",0.0625516931526245,0.641798040782495,0.29565026606488
"202.jpg",0.365587890338528,0.187375477995427,0.447036631666044
"203.jpg",0.283506800846298,0.556348188666031,0.160145010487672
"204.jpg",0.0790206152055013,0.382459212580305,0.538520172214194
"205.jpg",0.0458589731044681,0.389443765112175,0.564697261783357
"206.jpg",0.14133859184073,0.787680330257314,0.0709810779019564
"207.jpg",0.0208013758911181,0.315187981614168,0.664010642494713
"208.jpg",0.0588588906571856,0.549047190153839,0.392092169188975
"209.jpg",0.0743539178403071,0.246568064574676,0.679078017585016
"21.jpg",0.0439052581641908,0.934966156919342,0.0211278349164669
"210.jpg",0.0815654717324318,0.220894742177681,0.697540536089887
"211.jpg",0.141745616776586,0.76598193825297,0.092272444970444
"212.jpg",0.0432719168187855,0.883044616280327,0.0736842169008878
"213.jpg",0.108412244138525,0.54859116966412,0.342996586197355
"214.jpg",0.260015457983508,0.656487164025863,0.0834973779906296
"215.jpg",0.569568858377371,0.410616308130873,0.0198148334917563
"216.jpg",0.103806309333922,0.874190027526563,0.0220036631395145
"217.jpg",0.124064224932153,0.843511077130087,0.0324246979377594
"218.jpg",0.0383319412537073,0.846290526094568,0.115377532651725
"219.jpg",0.0603496373453584,0.323105943919562,0.61654441873508
"22.jpg",0.0242622241044409,0.91211344316042,0.0636243327351389
"220.jpg",0.0740327837834739,0.900616356698757,0.0253508595177692
"221.jpg",0.0771427388548522,0.587046445026263,0.335810816118885
"222.jpg",0.0519296962816207,0.592510405594459,0.35555914812392
"223.jpg",0.0350992052487127,0.121933867890902,0.842966926860385
"224.jpg",0.0295884442920651,0.487798101769429,0.482613453938506
"225.jpg",0.0603813721864987,0.863200541083019,0.0764180867304826
"226.jpg",0.0929726780099717,0.541313568043613,0.365711253946415
"227.jpg",0.02,0.98,0.02
