"image_name","Type_1","Type_2","Type_3"
"0.jpg",0.105678477160494,0.710273640563698,0.184047882275808
"1.jpg",0.0912635344824407,0.475050954323341,0.433685511194218
"10.jpg",0.182651074387472,0.797519746675029,0.0198291789374989
"100.jpg",0.169516873854283,0.799224444036126,0.0312586821095908
"101.jpg",0.215278114638533,0.646678895368473,0.138041589992994
"102.jpg",0.103214794911738,0.735592062565616,0.161192542522645
"103.jpg",0.182495471253851,0.355019944874703,0.462482583871446
"104.jpg",0.0553888243276333,0.73192359561961,0.212687580052757
"105.jpg",0.0719381933649569,0.602953598001456,0.325108208633587
"106.jpg",0.162270607306063,0.735391014222707,0.10233837847123
"107.jpg",0.0218205496204445,0.810496332314198,0.167683118065358
"108.jpg",0.0222279369990737,0.398725085236688,0.579046377764239
"109.jpg",0.028278228427352,0.138940910123489,0.832780861449159
"11.jpg",0.0440086622524486,0.113331485306901,0.842659852440651
"110.jpg",0.0592981531410577,0.904413434726341,0.0362884121326012
"111.jpg",0.19836809627115,0.583636054447211,0.217995849281639
"112.jpg",0.0218270703716671,0.655124494269918,0.323048435358415
"113.jpg",0.209370117064868,0.540902143202044,0.249727739733088
"114.jpg",0.0532369154755844,0.254337302342807,0.692425782181608
"115.jpg",0.0636998192970611,0.802680328311516,0.133619852391423
"116.jpg",0.0830919785878937,0.206672815441151,0.710236605970955
"117.jpg",0.405651982544589,0.574544935904712,0.019803081550699
"118.jpg",0.0199332160195618,0.144785960138143,0.835281423842295
"119.jpg",0.363686451894576,0.242941232035231,0.393372316070193
"12.jpg",0.0205845162537742,0.139069029097073,0.840346454649153
"120.jpg",0.0978094759564888,0.805832106860621,0.0963584171828907
"121.jpg",0.0301091189363739,0.827557852628982,0.142333028434644
"122.jpg",0.0402904473985679,0.213392184429881,0.746317368171552
"123.jpg",0.399591416136363,0.574515020426828,0.0258935634368089
"124.jpg",0.0322195732187514,0.351334962569574,0.616444864211675
"125.jpg",0.0280170273063601,0.2480059792331,0.72397759346054
"126.jpg",0.0235343135091249,0.939437630979253,0.0370280555116219
"127.jpg",0.140424181442442,0.618059078938504,0.241516739619054
"128.jpg",0.240593852653899,0.739627703684757,0.0197784436613435
"129.jpg",0.108687622748304,0.788343217393893,0.102969159857803
"13.jpg",0.0629013694496171,0.219458231401509,0.717640399148874
"130.jpg",0.7676635792592,0.184311711849064,0.0480247088917361
"131.jpg",0.0463167900056746,0.0856583705626779,0.868024839431648
"132.jpg",0.0450247560876667,0.577573811621039,0.377401432291294
"133.jpg",0.0331579462175758,0.115068420953756,0.851773032828668
"134.jpg",0.0268577014807111,0.953339233716841,0.0198030648024479
"135.jpg",0.0756404203519377,0.771053559733945,0.153305419914118
"136.jpg",0.0445944621373752,0.903948416742129,0.0514571211204954
"137.jpg",0.0516470384843458,0.386617160041025,0.561735801474629
"138.jpg",0.0446817827265751,0.524041474524831,0.431276742748594
"139.jpg",0.237724031809247,0.71944579984276,0.0428295683479932
"14.jpg",0.0204170460658655,0.714736765916468,0.264846188017667
"140.jpg",0.0810536914471406,0.719630731695218,0.199316176857642
"141.jpg",0.0536651427053326,0.223127954211921,0.723206903082746
"142.jpg",0.98,0.02,0.02
"143.jpg",0.0312746214163252,0.224688071510371,0.744037307073304
"144.jpg",0.337925947027513,0.636556687909578,0.0255173650629083
"145.jpg",0.0774113152985544,0.509484072229444,0.413103212472002
"146.jpg",0.0683591380875715,0.899770129897243,0.0318707320151849
"147.jpg",0.0510950367988919,0.783077020332067,0.165828542869041
"148.jpg",0.189057518763986,0.74670107401778,0.064240807218234
"149.jpg",0.118164584312733,0.226870383564635,0.654965632122632
"15.jpg",0.02,0.02,0.98
"150.jpg",0.39585176586106,0.573717927853009,0.0304303062859309
"151.jpg",0.02,0.02,0.98
"152.jpg",0.0243245370008366,0.882586940329079,0.093088522670084
"153.jpg",0.0284690468629746,0.140355567274863,0.831175385862163
"154.jpg",0.391660688129116,0.559701520269988,0.0486377916008958
"155.jpg",0.0344122326344056,0.64530554820478,0.320282219160814
"156.jpg",0.0299766630132003,0.479894338480742,0.490128998506057
"157.jpg",0.183597535479028,0.759276672297838,0.0571257922231341
"158.jpg",0.165461490869632,0.193366079269494,0.641171829860873
"159.jpg",0.0876485595731922,0.816269986090643,0.0960814543361647
"16.jpg",0.0737095958283432,0.631184011554881,0.295106392616776
"160.jpg",0.460237601661506,0.480960324856379,0.058802073482115
"161.jpg",0.0910126205541937,0.658628686496084,0.250358692949722
"162.jpg",0.0664802383761734,0.724751445792495,0.208768315831331
"163.jpg",0.0603168212347658,0.627125860970349,0.312557317794885
"164.jpg",0.0330357262716844,0.892480962384091,0.0744833113442248
"165.jpg",0.839530091217788,0.140717171555925,0.0197527372262871
"166.jpg",0.409417199735902,0.34810037038027,0.242482429883829
"167.jpg",0.0751894760977183,0.187820117357795,0.736990406544487
"168.jpg",0.267090836674496,0.573160839498818,0.159748323826687
"169.jpg",0.186774007931704,0.778144288935484,0.035081703132812
"17.jpg",0.586901893576832,0.382292473417532,0.0308056330056363
"170.jpg",0.115257847078153,0.786468498066454,0.0982736548553926
"171.jpg",0.0280815521534752,0.118139827561322,0.853778020285203
"172.jpg",0.0439181383966314,0.555693221759675,0.400389239843694
"173.jpg",0.0792214003863648,0.0986150803695847,0.822166119244051
"174.jpg",0.10746031073465,0.737584508943677,0.154954580321673
"175.jpg",0.0383872189211388,0.437684521666825,0.523928859412036
"176.jpg",0.110815893388932,0.349224927753575,0.539959778857493
"177.jpg",0.133383385429199,0.846778798792022,0.0198378157787792
"178.jpg",0.02,0.02,0.98
"179.jpg",0.129680332123971,0.765899229106717,0.104420438769312
"18.jpg",0.294014505813101,0.64658923744824,0.0593962567386593
"180.jpg",0.0749235640883778,0.595443391613939,0.329632444297683
"181.jpg",0.15264998291753,0.434069531669816,0.413280485412655
"182.jpg",0.0199027489257603,0.247338633812603,0.732759217261637
"183.jpg",0.0729910485809347,0.579141539618326,0.347867411800739
"184.jpg",0.0403839103422481,0.246962499525825,0.712653590131927
"185.jpg",0.227237102474314,0.305304636628594,0.467458260897093
"186.jpg",0.0512618682302973,0.85583087574138,0.0929072560283226
"187.jpg",0.061104093552338,0.413959482183121,0.524936424264541
"188.jpg",0.0893098162844232,0.501549568266883,0.409140615448694
"189.jpg",0.0198900530350396,0.284874418398276,0.695235528566684
"19.jpg",0.02,0.02,0.98
"190.jpg",0.0263003525870166,0.908151595935298,0.0655480514776857
"191.jpg",0.0874423904980054,0.192052365061173,0.720505244440822
"192.jpg",0.0230580192396682,0.495770285432533,0.481171695327799
"193.jpg",0.485548793380727,0.4098176884454,0.104633518173872
"194.jpg",0.0490501223003311,0.42381104956161,0.527138828138059
"195.jpg",0.387254157803722,0.476128537488957,0.136617304707321
"196.jpg",0.828230478639346,0.151895906517011,0.0198742148436424
"197.jpg",0.588287352207204,0.180486609989673,0.231224037803122
"198.jpg",0.051400795980004,0.379655305880986,0.56894389813901
"199.jpg",0.0369761021323914,0.650106388460034,0.312917509407575
"2.jpg",0.838582079270231,0.137910170889061,0.0235077498407081
"20.jpg",0.784563127483676,0.194406371639258,0.0210305008770661
"200.jpg",0.159494844715824,0.785045989304879,0.0554585659792967
"201.jpg",0.102303251251951,0.586081100415192,0.311615648332857
"202.jpg",0.427888153106177,0.186751376701725,0.385360470192097
"203.jpg",0.257364230036649,0.552667083525059,0.189968686438293
"204.jpg",0.0829345077158641,0.366741895649112,0.550323596635024
"205.jpg",0.0602185530875209,0.326501254266119,0.61328019264636
"206.jpg",0.26833284156001,0.632497334961161,0.0991698234788285
"207.jpg",0.0213857647311402,0.28674653971678,0.691867695552079
"208.jpg",0.0798681507664731,0.516417257281086,0.403713191952441
"209.jpg",0.0641710285285105,0.192407332078786,0.743421639392703
"21.jpg",0.0554471982207999,0.922537466549628,0.0220147352295725
"210.jpg",0.0749462472517429,0.27144092915453,0.653613423593727
"211.jpg",0.321184645090847,0.653378034230747,0.025437320678406
