image_name,Type_1,Type_2,Type_3
78.jpg,1.130047076e-05,0.000524338276591,0.999464273453
504.jpg,0.000319346931065,0.0286195091903,0.971061110497
31.jpg,0.0569644458592,0.942842304707,0.000193246465642
19.jpg,0.00112243194599,0.00365113466978,0.995226442814
76.jpg,0.00129751395434,0.346607327461,0.652095079422
128.jpg,0.0977789163589,0.90161895752,0.000602110987529
447.jpg,0.0026286826469,0.318894594908,0.678476750851
284.jpg,0.00118168920744,0.0412954837084,0.957522749901
64.jpg,0.0807091668248,0.918316245079,0.000974518246949
431.jpg,0.987102687359,0.0121250459924,0.000772317114752
146.jpg,0.000934513984248,0.996732354164,0.00233307457529
463.jpg,0.000302378000924,0.968700051308,0.0309976041317
171.jpg,0.0075096427463,0.016544310376,0.975946068764
267.jpg,0.0313511751592,0.966670393944,0.00197841064073
125.jpg,0.000367285014363,0.474280238152,0.525352418423
2.jpg,0.284971028566,0.709350526333,0.00567845441401
219.jpg,0.0276802349836,0.0555731020868,0.916746735573
479.jpg,0.0233325716108,0.0423564650118,0.934310972691
261.jpg,0.0302190165967,0.961162805557,0.00861812476069
91.jpg,0.98780632019,0.0114791058004,0.000714647932909
249.jpg,0.0464486218989,0.926892518997,0.0266588516533
507.jpg,0.0223989784718,0.936500370502,0.0411006584764
283.jpg,0.000303447595797,0.0237734373659,0.975923120975
371.jpg,0.975149512291,0.0228990726173,0.00195137702394
471.jpg,0.926211893559,0.0615729317069,0.0122151728719
305.jpg,0.00290348310955,0.595252513885,0.401844024658
416.jpg,0.484017491341,0.428743362427,0.0872391238809
94.jpg,0.044180303812,0.953789293766,0.00203040032648
396.jpg,0.00437835697085,0.991616785526,0.00400491757318
510.jpg,0.0781646519899,0.194646418095,0.727189004421
427.jpg,0.0041191354394,0.476410388947,0.519470453262
111.jpg,0.0471142791212,0.879729509354,0.0731562077999
118.jpg,0.000808186421636,0.0242612417787,0.974930584431
449.jpg,0.769381344318,0.228844970465,0.00177375483327
175.jpg,0.0278114732355,0.960456430912,0.0117322150618
339.jpg,0.0925708934665,0.311804056168,0.595624983311
113.jpg,0.0550731308758,0.572541534901,0.372385233641
452.jpg,0.00018310471205,0.0881187021732,0.911698162556
169.jpg,0.0458690561354,0.936637163162,0.0174937490374
149.jpg,0.0712962523103,0.775141775608,0.153561919928
102.jpg,0.00137164059561,0.961592257023,0.0370360761881
207.jpg,0.00401296420023,0.0874275416136,0.908559441566
83.jpg,0.0118859121576,0.0454756058753,0.942638456821
275.jpg,0.0133435735479,0.423410862684,0.563245534897
220.jpg,0.0618233308196,0.92663115263,0.0115454522893
465.jpg,0.00370452087373,0.993237674236,0.00305777718313
346.jpg,0.128536120057,0.656986892223,0.214477017522
229.jpg,0.188469752669,0.800967276096,0.0105629451573
33.jpg,0.0691394135356,0.68981128931,0.241049185395
332.jpg,0.128954648972,0.193382441998,0.677662909031
351.jpg,0.0114818057045,0.987098515034,0.00141967006493
174.jpg,0.0129807498306,0.946109712124,0.0409094952047
90.jpg,0.0499543584883,0.948117494583,0.00192804436665
75.jpg,0.014442929998,0.985212087631,0.000344961357769
103.jpg,0.0408494919538,0.907185137272,0.0519654415548
29.jpg,0.0107206087559,0.191694840789,0.797584593296
484.jpg,0.00238553155214,0.578664064407,0.418950349092
260.jpg,0.00144958880264,0.99628508091,0.00226539559662
481.jpg,0.000777672801632,0.0213117338717,0.977910578251
114.jpg,0.00618858169764,0.90604108572,0.0877704098821
289.jpg,0.997117817402,0.00234339782037,0.000538731866982
110.jpg,0.0232734996825,0.964343428612,0.0123829906806
472.jpg,0.428521841764,0.405522435904,0.165955722332
238.jpg,7.99956906121e-05,0.0105828698725,0.989337146282
503.jpg,0.00251807412133,0.901428937912,0.0960530564189
190.jpg,0.000966679886915,0.998785018921,0.000248292490141
383.jpg,0.733029782772,0.230912268162,0.0360578633845
23.jpg,0.0619305707514,0.68493193388,0.253137558699
438.jpg,0.00056313717505,0.99630266428,0.00313419103622
483.jpg,0.862815082073,0.137177869678,7.06875107426e-06
212.jpg,0.00670941919088,0.978825509548,0.0144651299343
271.jpg,0.0466322936118,0.0310539193451,0.922313868999
342.jpg,0.0016249549808,0.726611673832,0.27176335454
7.jpg,0.00587160279974,0.253481030464,0.740647315979
290.jpg,0.00111369916704,0.352882176638,0.646004080772
488.jpg,0.0137084387243,0.845921099186,0.140370413661
413.jpg,0.000163021759363,0.408750146627,0.591086864471
234.jpg,0.0231726393104,0.091749958694,0.885077416897
313.jpg,5.02047041664e-05,0.0709504857659,0.928999364376
288.jpg,0.00838778819889,0.850463449955,0.141148716211
132.jpg,0.0180333927274,0.967378973961,0.0145875951275
206.jpg,0.0213941875845,0.976139605045,0.00246622902341
144.jpg,0.0185804180801,0.98141348362,6.13619340584e-06
392.jpg,0.344567328691,0.565174341202,0.0902582779527
490.jpg,0.101253025234,0.85859131813,0.0401556603611
501.jpg,0.140600353479,0.858606159687,0.000793422979768
404.jpg,0.124844267964,0.854348003864,0.0208077691495
66.jpg,0.00404411228374,0.102409631014,0.893546164036
372.jpg,0.0109043382108,0.0751659348607,0.913929760456
461.jpg,0.000221755806706,0.545152425766,0.454625815153
196.jpg,0.68652588129,0.31295132637,0.000522814458236
353.jpg,0.000189655227587,0.00422153854743,0.995588839054
79.jpg,0.874522447586,0.124632790685,0.000844768772367
460.jpg,0.361822575331,0.622311532497,0.0158659294248
97.jpg,0.141090035439,0.0562755092978,0.802634418011
65.jpg,0.974239945412,0.0227223969996,0.00303764408454
115.jpg,0.00246988772415,0.997430980206,9.90204571281e-05
25.jpg,0.029327429831,0.956821262836,0.0138512793928
241.jpg,0.129394963384,0.842176377773,0.0284287147224
349.jpg,0.000123741323478,0.226536035538,0.77334022522
485.jpg,0.00254616024904,0.834662079811,0.162791773677
355.jpg,0.98980230093,0.00937024969608,0.000827524811029
