"image_name","Type_1","Type_2","Type_3"
"0.jpg",0.0658905515760078,0.777694325432492,0.1564151229915
"1.jpg",0.0577022475096961,0.544304935061165,0.397992817429139
"10.jpg",0.133708659901596,0.846491916518308,0.0197994235800955
"100.jpg",0.0832137102891197,0.892584972786469,0.0242013169244115
"101.jpg",0.0851837622429898,0.806464049536831,0.108350438220179
"102.jpg",0.102599942430539,0.785466487377354,0.111932820192106
"103.jpg",0.177921229129202,0.330247992297369,0.491828278573429
"104.jpg",0.0560854409685571,0.751641895421621,0.192272663609822
"105.jpg",0.0623547011904168,0.614457548898075,0.323187749911508
"106.jpg",0.13788899442704,0.744072758259078,0.118038247313882
"107.jpg",0.0208380233255328,0.854756954387423,0.124405022287044
"108.jpg",0.02097768090274,0.400901353961948,0.578120215135312
"109.jpg",0.024734078510731,0.124415014001748,0.850850907487521
"11.jpg",0.0319682970669905,0.114436196325039,0.85359550660797
"110.jpg",0.0663254254997643,0.905586078855022,0.0280884956452134
"111.jpg",0.101913890650857,0.698456564671593,0.19962954467755
"112.jpg",0.0198434061060785,0.612910892934125,0.367245700959797
"113.jpg",0.133330963842921,0.598736971227848,0.267932064929231
"114.jpg",0.0351951962114949,0.336181741421903,0.628623062366602
"115.jpg",0.0417185980237806,0.802831745676721,0.155449656299499
"116.jpg",0.0819487298819556,0.192991739564149,0.725061280553895
"117.jpg",0.263203866970537,0.716971960877841,0.019824172151622
"118.jpg",0.0198729901278113,0.144381038752674,0.835746721119514
"119.jpg",0.430658856525612,0.317192426919925,0.252148716554462
"12.jpg",0.0201592870072039,0.189170753107904,0.790669959884892
"120.jpg",0.0630152352898882,0.878947982988045,0.0580367817220666
"121.jpg",0.0249374007855974,0.786766745138164,0.188295854076238
"122.jpg",0.0269354510149647,0.149123801244335,0.8239407477407
"123.jpg",0.367450586410393,0.606290428813131,0.0262589847764761
"124.jpg",0.025998684832196,0.255225088089926,0.718775477077878
"125.jpg",0.0245053469501511,0.215259547139657,0.760235855910192
"126.jpg",0.021553125135673,0.956065298293766,0.0223815765705611
"127.jpg",0.092325340264148,0.626217490290446,0.281457169445406
"128.jpg",0.169476726813949,0.810767474432003,0.0197557987540477
"129.jpg",0.0610523845463833,0.876626646177031,0.0623209692765855
"13.jpg",0.0413174205365148,0.272290639145754,0.686391940317731
"130.jpg",0.726088258467575,0.219226167249345,0.0546855742830809
"131.jpg",0.0330159948636721,0.0526867851421737,0.914297219994154
